1908.0437   7.00000000   0.07409802   0.12530460 
1908.0464   0.00000000   0.07329163   0.12509337 
1908.0492   0.00000000   0.07245376   0.12487626 
1908.0519   0.00000000   0.07164425   0.12466879 
1908.0546   0.00000000   0.07083322   0.12446317 
1908.0574  70.00000000   0.06999055   0.12425192 
1908.0601  57.00000000   0.06917643   0.12405013 
1908.0628  67.00000000   0.06836079   0.12385023 
1908.0656  22.00000000   0.06751335   0.12364496 
1908.0683   9.00000000   0.06669465   0.12344897 
1908.0710   4.00000000   0.06587445   0.12325492 
1908.0738   0.00000000   0.06502228   0.12305573 
1908.0765 174.00000000   0.06419904   0.12286566 
1908.0792 225.00000000   0.06337430   0.12267757 
1908.0820 238.00000000   0.06251746   0.12248460 
1908.0847 285.00000000   0.06168970   0.12230056 
1908.0874 211.00000000   0.06086048   0.12211853 
1908.0902 202.00000000   0.05999898   0.12193190 
1908.0929 136.00000000   0.05916676   0.12175400 
1908.0956 125.00000000   0.05833308   0.12157816 
1908.0984  94.00000000   0.05746698   0.12139798 
1908.1011  18.00000000   0.05663033   0.12122635 
1908.1038   0.00000000   0.05579223   0.12105680 
1908.1066 295.00000000   0.05492157   0.12088319 
1908.1093 256.00000000   0.05408052   0.12071793 
1908.1120 223.00000000   0.05323804   0.12055480 
1908.1148 190.00000000   0.05236285   0.12038788 
1908.1175 233.00000000   0.05151745   0.12022912 
1908.1202 159.00000000   0.05067063   0.12007251 
1908.1230 171.00000000   0.04979094   0.11991241 
1908.1257  80.00000000   0.04894123   0.11976025 
1908.1284  50.00000000   0.04809010   0.11961029 
1908.1311   0.00000000   0.04723757   0.11946254 
1908.1339  16.00000000   0.04635197   0.11931167 
1908.1366  24.00000000   0.04549658   0.11916846 
1908.1393  73.00000000   0.04463979   0.11902751 
1908.1421  51.00000000   0.04374980   0.11888373 
1908.1448  29.00000000   0.04289017   0.11874740 
1908.1475  30.00000000   0.04202917   0.11861336 
1908.1503   0.00000000   0.04113481   0.11847678 
1908.1530   0.00000000   0.04027100   0.11834744 
1908.1557   0.00000000   0.03940582   0.11822042 
1908.1585   0.00000000   0.03850714   0.11809117 
1908.1612   0.00000000   0.03763917   0.11796893 
1908.1639   0.00000000   0.03676985   0.11784906 
1908.1667   0.00000000   0.03586689   0.11772725 
1908.1694   0.00000000   0.03499481   0.11761223 
1908.1721  61.00000000   0.03412138   0.11749961 
1908.1749  51.00000000   0.03321418   0.11738537 
1908.1776   0.00000000   0.03233802   0.11727768 
1908.1803   0.00000000   0.03146052   0.11717243 
1908.1831   0.00000000   0.03054912   0.11706587 
1908.1858   0.00000000   0.02966891   0.11696563 
1908.1885   0.00000000   0.02878739   0.11686786 
1908.1913   0.00000000   0.02787182   0.11676910 
1908.1940   0.00000000   0.02698762   0.11667642 
1908.1967   0.00000000   0.02610210   0.11658626 
1908.1995 128.00000000   0.02518241   0.11649542 
1908.2022 135.00000000   0.02429424   0.11641042 
1908.2049  91.00000000   0.02340477   0.11632796 
1908.2077  76.00000000   0.02248099   0.11624517 
1908.2104 100.00000000   0.02158889   0.11616796 
1908.2131 151.00000000   0.02069550   0.11609333 
1908.2158 127.00000000   0.01980084   0.11602131 
1908.2186 100.00000000   0.01887169   0.11594939 
1908.2213  63.00000000   0.01797443   0.11588271 
1908.2240  23.00000000   0.01707590   0.11581867 
1908.2268   0.00000000   0.01614275   0.11575507 
1908.2295   0.00000000   0.01524165   0.11569645 
1908.2322   0.00000000   0.01433929   0.11564051 
1908.2350  17.00000000   0.01340219   0.11558534 
1908.2377 177.00000000   0.01249728   0.11553489 
1908.2404 185.00000000   0.01159113   0.11548716 
1908.2432 127.00000000   0.01065012   0.11544055 
1908.2459  89.00000000   0.00974145   0.11539839 
1908.2486  35.00000000   0.00883155   0.11535899 
1908.2514   0.00000000   0.00788665   0.11532105 
1908.2541   0.00000000   0.00697425   0.11528730 
1908.2568   0.00000000   0.00606064   0.11525634 
1908.2596   0.00000000   0.00511190   0.11522719 
1908.2623   0.00000000   0.00419581   0.11520195 
1908.2650   0.00000000   0.00327852   0.11517955 
1908.2678  44.00000000   0.00232598   0.11515932 
1908.2705  16.00000000   0.00140625   0.11514271 
1908.2732  53.00000000   0.00048531   0.11512898 
1908.2760  97.00000000   0.00047098   0.11511778 
1908.2787  57.00000000   0.00139433   0.11510992 
1908.2814   6.00000000   0.00231887   0.11510498 
1908.2842   4.00000000   0.00327889   0.11510293 
